,state,district_name,candidate_name,candidate_incumbant,candidate_winner,candidate_party,candidate_votes,candidate_pct,distrcit_pct_reporting,race
1031,Pennsylvania,District 11,Lloyd Smucker,True,True,Republican,193318,61.7,99.0,house
1032,Pennsylvania,District 11,Bob Hollister,False,False,Democrat,119781,38.2,99.0,house
1033,Pennsylvania,District 11,Write-ins,False,False,N/A,111,0.1,99.0,house
1034,Pennsylvania,District 12,Summer Lee,False,True,Democrat,181183,55.9,99.0,house
1035,Pennsylvania,District 12,Mike Doyle,False,False,Republican,142970,44.1,99.0,house
1036,Pennsylvania,District 12,Write-ins,False,False,N/A,1310,0.4,99.0,house
1037,Pennsylvania,District 13,John Joyce,True,True,Republican,260009,100.0,93.0,house
1038,Pennsylvania,District 13,Write-ins,False,False,N/A,0,0.0,93.0,house
1039,Pennsylvania,District 14,Guy Reschenthaler,True,True,Republican,230250,99.8,80.0,house
1040,Pennsylvania,District 14,Write-ins,False,False,N/A,476,0.2,80.0,house
1041,Pennsylvania,District 15,Glenn Thompson,True,True,Republican,213067,70.0,99.0,house
1042,Pennsylvania,District 15,Michael Molesevich,False,False,Democrat,91141,29.9,99.0,house
1043,Pennsylvania,District 15,Write-ins,False,False,N/A,204,0.1,99.0,house
1044,Pennsylvania,District 16,Mike Kelly,True,True,Republican,189670,59.4,99.0,house
1045,Pennsylvania,District 16,Dan Pastore,False,False,Democrat,129439,40.5,99.0,house
1046,Pennsylvania,District 16,Write-ins,False,False,N/A,114,0.1,99.0,house
1047,Pennsylvania,District 17,Chris Deluzio,False,True,Democrat,190763,53.2,99.0,house
1048,Pennsylvania,District 17,Jeremy Shaffer,False,False,Republican,168061,46.8,99.0,house
1049,Pennsylvania,District 17,Write-ins,False,False,N/A,139,0.1,99.0,house
1050,Rhode Island,District 1,David Cicilline,True,True,Democrat,99802,63.9,86.0,house
1051,Rhode Island,District 1,Allen Waters,False,False,Republican,55909,35.8,86.0,house
1052,Rhode Island,District 1,Write-ins,False,False,N/A,358,0.2,86.0,house
1053,Rhode Island,District 2,Seth Magaziner,False,True,Democrat,100919,50.4,94.0,house
1054,Rhode Island,District 2,Allan Fung,False,False,Republican,93637,46.8,94.0,house
1055,Rhode Island,District 2,William Gilbert,False,False,Moderate Party,5454,2.7,94.0,house
1056,Rhode Island,District 2,Write-ins,False,False,N/A,198,0.1,94.0,house
1057,South Carolina,District 1,Nancy Mace,True,True,Republican,153757,56.4,99.0,house
1058,South Carolina,District 1,Annie Andrews,False,False,Democrat,115796,42.5,99.0,house
1059,South Carolina,District 1,Joseph Oddo,False,False,Alliance,2634,1.0,99.0,house
1060,South Carolina,District 1,Write-ins,False,False,N/A,494,0.2,99.0,house
1061,South Carolina,District 2,Joe Wilson,True,True,Republican,147699,60.0,96.0,house
1062,South Carolina,District 2,Judd Larkins,False,False,Democrat,98081,39.8,96.0,house
1063,South Carolina,District 2,Write-ins,False,False,N/A,346,0.1,96.0,house
1064,South Carolina,District 3,Jeff Duncan,True,True,Republican,189971,97.6,93.0,house
1065,South Carolina,District 3,Write-ins,False,False,N/A,4598,2.4,93.0,house
1066,South Carolina,District 4,William Timmons,True,True,Republican,165607,90.8,88.0,house
1067,South Carolina,District 4,Write-ins,False,False,N/A,16758,9.2,88.0,house
1068,South Carolina,District 5,Ralph Norman,True,True,Republican,154724,64.0,97.0,house
1069,South Carolina,District 5,Evangeline Hundley,False,False,Democrat,83297,34.5,97.0,house
1070,South Carolina,District 5,Larry Gaither,False,False,Green,3547,1.5,97.0,house
1071,South Carolina,District 5,Write-ins,False,False,N/A,136,0.1,97.0,house
1072,South Carolina,District 6,Jim Clyburn,True,True,Democrat,130818,62.0,93.0,house
1073,South Carolina,District 6,Duke Buckner,False,False,Republican,79814,37.9,93.0,house
1074,South Carolina,District 6,Write-ins,False,False,N/A,226,0.1,93.0,house
1075,South Carolina,District 7,Russell Fry,False,True,Republican,164440,64.8,99.0,house
1076,South Carolina,District 7,Daryl Scott,False,False,Democrat,89030,35.1,99.0,house
1077,South Carolina,District 7,Write-ins,False,False,N/A,395,0.2,99.0,house
1078,South Dakota,South Dakota at large,Dusty Johnson,True,True,Republican,253821,77.4,99.0,house
1079,South Dakota,South Dakota at large,Collin Duprel,False,False,Libertarian,74020,22.6,99.0,house
1080,Tennessee,District 1,Diana Harshbarger,True,True,Republican,147153,78.3,95.0,house
1081,Tennessee,District 1,Cameron Parsons,False,False,Democrat,37032,19.7,95.0,house
1082,Tennessee,District 1,Richard Baker,False,False,Independent,2466,1.3,95.0,house
1083,Tennessee,District 1,Matt Makrom,False,False,Independent,1245,0.7,95.0,house
1084,Tennessee,District 1,Write-ins,False,False,N/A,6,0.1,95.0,house
1085,Tennessee,District 2,Tim Burchett,True,True,Republican,141041,67.9,99.0,house
1086,Tennessee,District 2,Mark Harmon,False,False,Democrat,66637,32.1,99.0,house
1087,Tennessee,District 2,Write-ins,False,False,N/A,0,0.0,99.0,house
1088,Tennessee,District 3,Chuck Fleischmann,True,True,Republican,135934,68.2,97.0,house
1089,Tennessee,District 3,Meg Gorman,False,False,Democrat,60230,30.2,97.0,house
1090,Tennessee,District 3,Rick Tyler,False,False,Independent,1725,0.9,97.0,house
1091,Tennessee,District 3,Thomas Rumba,False,False,Independent,1116,0.6,97.0,house
1092,Tennessee,District 3,Write-ins,False,False,N/A,302,0.2,97.0,house
1093,Tennessee,District 4,Scott DesJarlais,True,True,Republican,122336,70.6,91.0,house
1094,Tennessee,District 4,Wayne Steele,False,False,Democrat,44628,25.7,91.0,house
1095,Tennessee,District 4,Mike Winton,False,False,Independent,2834,1.6,91.0,house
1096,Tennessee,District 4,Clyde Benson,False,False,Independent,1804,1.0,91.0,house
1097,Tennessee,District 4,David Jones,False,False,Independent,708,0.4,91.0,house
1098,Tennessee,District 4,Tharon Chandler,False,False,Independent,584,0.3,91.0,house
1099,Tennessee,District 4,Joseph Magyer,False,False,Independent,454,0.3,91.0,house
1100,Tennessee,District 4,Write-ins,False,False,N/A,0,0.0,91.0,house
1101,Tennessee,District 5,"Andy Ogles
FLIP",False,True,Republican,123358,55.8,99.0,house
1102,Tennessee,District 5,Heidi Campbell,False,False,Democrat,93375,42.3,99.0,house
1103,Tennessee,District 5,Derrick Brantley,False,False,Independent,2083,0.9,99.0,house
1104,Tennessee,District 5,Daniel Cooper,False,False,Independent,1125,0.5,99.0,house
1105,Tennessee,District 5,Rick Shannon,False,False,Independent,846,0.4,99.0,house
1106,Tennessee,District 5,Write-ins,False,False,N/A,139,0.1,99.0,house
1107,Tennessee,District 6,John Rose,True,True,Republican,129311,66.3,96.0,house
1108,Tennessee,District 6,Randal Cooper,False,False,Democrat,65598,33.6,96.0,house
1109,Tennessee,District 6,Write-ins,False,False,N/A,124,0.1,96.0,house
1110,Tennessee,District 7,Mark Green,True,True,Republican,108358,59.9,93.0,house
1111,Tennessee,District 7,Odessa Kelly,False,False,Democrat,68897,38.1,93.0,house
1112,Tennessee,District 7,Steven Hooper,False,False,Independent,3423,1.9,93.0,house
1113,Tennessee,District 7,Write-ins,False,False,N/A,82,0.1,93.0,house
1114,Tennessee,District 8,David Kustoff,True,True,Republican,155556,73.9,99.0,house
1115,Tennessee,District 8,Lynnette Williams,False,False,Democrat,51083,24.3,99.0,house
1116,Tennessee,District 8,James Hart,False,False,Independent,2541,1.2,99.0,house
1117,Tennessee,District 8,Ronnie Henley,False,False,Independent,1070,0.5,99.0,house
1118,Tennessee,District 8,Write-ins,False,False,N/A,109,0.1,99.0,house
1119,Tennessee,District 9,Steve Cohen,True,True,Democrat,93755,70.0,79.0,house
1120,Tennessee,District 9,Charlotte Bergmann,False,False,Republican,35112,26.2,79.0,house
1121,Tennessee,District 9,George Flinn,False,False,Independent,3348,2.5,79.0,house
1122,Tennessee,District 9,Dennis Clark,False,False,Independent,1160,0.9,79.0,house
1123,Tennessee,District 9,Paul Cook,False,False,Independent,484,0.4,79.0,house
1124,Tennessee,District 9,Write-ins,False,False,N/A,152,0.1,79.0,house
1125,Texas,District 1,Nathaniel Moran,False,True,Republican,183005,78.1,99.0,house
1126,Texas,District 1,Jrmar Jefferson,False,False,Democrat,51288,21.9,99.0,house
1127,Texas,District 1,Write-ins,False,False,N/A,0,0.0,99.0,house
1128,Texas,District 2,Dan Crenshaw,True,True,Republican,151369,65.9,99.0,house
1129,Texas,District 2,Robin Fulford,False,False,Democrat,78216,34.1,99.0,house
1130,Texas,District 2,Write-ins,False,False,N/A,0,0.0,99.0,house
1131,Texas,District 3,Keith Self,False,True,Republican,163945,60.6,99.0,house
1132,Texas,District 3,Sandeep Srivastava,False,False,Democrat,99764,36.9,99.0,house
1133,Texas,District 3,Christopher Claytor,False,False,Libertarian,6890,2.5,99.0,house
1134,Texas,District 3,Write-ins,False,False,N/A,0,0.0,99.0,house
1135,Texas,District 4,Pat Fallon,True,True,Republican,170484,66.8,99.0,house
1136,Texas,District 4,Iro Omere,False,False,Democrat,78884,30.9,99.0,house
1137,Texas,District 4,John Simmons,False,False,Libertarian,6038,2.4,99.0,house
1138,Texas,District 4,Write-ins,False,False,N/A,0,0.0,99.0,house
1139,Texas,District 5,Lance Gooden,True,True,Republican,135990,64.1,96.0,house
1140,Texas,District 5,Tartisha Hill,False,False,Democrat,71770,33.8,96.0,house
1141,Texas,District 5,Kevin Hale,False,False,Libertarian,4296,2.0,96.0,house
1142,Texas,District 5,Write-ins,False,False,N/A,44,0.1,96.0,house
1143,Texas,District 6,Jake Ellzey,True,True,Republican,149109,100.0,76.0,house
1144,Texas,District 6,Write-ins,False,False,N/A,0,0.0,76.0,house
1145,Texas,District 7,Lizzie Fletcher,True,True,Democrat,115390,63.8,99.0,house
1146,Texas,District 7,Johnny Teague,False,False,Republican,65593,36.2,99.0,house
1147,Texas,District 7,Write-ins,False,False,N/A,0,0.0,99.0,house
1148,Texas,District 8,Morgan Luttrell,False,True,Republican,152797,68.1,99.0,house
1149,Texas,District 8,Laura Jones,False,False,Democrat,68485,30.5,99.0,house
1150,Texas,District 8,Roy Eriksen,False,False,Libertarian,3117,1.4,99.0,house
1151,Texas,District 8,Write-ins,False,False,N/A,0,0.0,99.0,house
1152,Texas,District 9,Al Green,True,True,Democrat,124893,76.7,99.0,house
1153,Texas,District 9,Jimmy Leon,False,False,Republican,38019,23.3,99.0,house
1154,Texas,District 9,Write-ins,False,False,N/A,0,0.0,99.0,house
1155,Texas,District 10,Michael McCaul,True,True,Republican,158784,63.3,99.0,house
1156,Texas,District 10,Linda Nuno,False,False,Democrat,86123,34.3,99.0,house
1157,Texas,District 10,Bill Kelsey,False,False,Libertarian,6051,2.4,99.0,house
1158,Texas,District 10,Write-ins,False,False,N/A,0,0.0,99.0,house
1159,Texas,District 11,August Pfluger,True,True,Republican,145024,100.0,97.0,house
1160,Texas,District 11,Write-ins,False,False,N/A,0,0.0,97.0,house
1161,Texas,District 12,Kay Granger,True,True,Republican,152732,64.3,99.0,house
1162,Texas,District 12,Trey Hunt,False,False,Democrat,84879,35.7,99.0,house
1163,Texas,District 12,Write-ins,False,False,N/A,0,0.0,99.0,house
1164,Texas,District 13,Ronny Jackson,True,True,Republican,161605,75.4,97.0,house
1165,Texas,District 13,Kathleen Brown,False,False,Democrat,52776,24.6,97.0,house
1166,Texas,District 13,Write-ins,False,False,N/A,0,0.0,97.0,house
1167,Texas,District 14,Randy Weber,True,True,Republican,149317,68.6,94.0,house
1168,Texas,District 14,Mikal Williams,False,False,Democrat,68386,31.4,94.0,house
1169,Texas,District 14,Write-ins,False,False,N/A,0,0.0,94.0,house
1170,Texas,District 15,"Monica De La Cruz
FLIP",False,True,Republican,80869,53.3,89.0,house
1171,Texas,District 15,Michelle Vallejo,False,False,Democrat,67913,44.8,89.0,house
1172,Texas,District 15,Ross Leone,False,False,Libertarian,2808,1.9,89.0,house
1173,Texas,District 15,Write-ins,False,False,N/A,0,0.0,89.0,house
1174,Texas,District 16,Veronica Escobar,True,True,Democrat,94266,63.3,83.0,house
1175,Texas,District 16,Irene Armendariz Jackson,False,False,Republican,54697,36.7,83.0,house
1176,Texas,District 16,Write-ins,False,False,N/A,0,0.0,83.0,house
1177,Texas,District 17,Pete Sessions,True,True,Republican,144183,66.5,99.0,house
1178,Texas,District 17,Mary Jo Woods,False,False,Democrat,72647,33.5,99.0,house
1179,Texas,District 17,Write-ins,False,False,N/A,0,0.0,99.0,house
1180,Texas,District 18,Sheila Jackson Lee,True,True,Democrat,218604,70.7,99.0,house
1181,Texas,District 18,Carmen Montiel,False,False,Republican,81212,26.3,99.0,house
1182,Texas,District 18,Vince Duncan,False,False,Independent,5484,1.8,99.0,house
1183,Texas,District 18,Phil Kurtz,False,False,Libertarian,4078,1.3,99.0,house
1184,Texas,District 18,Write-ins,False,False,N/A,0,0.0,99.0,house
1185,Texas,District 19,Jodey Arrington,True,True,Republican,152042,80.4,99.0,house
1186,Texas,District 19,Nathan Lewis,False,False,Independent,37158,19.6,99.0,house
1187,Texas,District 19,Write-ins,False,False,N/A,0,0.0,99.0,house
1188,Texas,District 20,Joaquin Castro,True,True,Democrat,114822,68.3,87.0,house
1189,Texas,District 20,Kyle Sinclair,False,False,Republican,53059,31.6,87.0,house
1190,Texas,District 20,Write-ins,False,False,N/A,138,0.1,87.0,house
1191,Texas,District 21,Chip Roy,True,True,Republican,206786,62.9,99.0,house
1192,Texas,District 21,Claudia Zapata,False,False,Democrat,121936,37.1,99.0,house
1193,Texas,District 21,Write-ins,False,False,N/A,0,0.0,99.0,house
1194,Texas,District 22,Troy Nehls,True,True,Republican,149757,62.2,99.0,house
1195,Texas,District 22,Jamie Jordan,False,False,Democrat,85440,35.5,99.0,house
1196,Texas,District 22,Joseph LeBlanc,False,False,Libertarian,5362,2.2,99.0,house
1197,Texas,District 22,Write-ins,False,False,N/A,223,0.1,99.0,house
1198,Texas,District 23,Tony Gonzales,True,True,Republican,116172,55.9,97.0,house
1199,Texas,District 23,John Lira,False,False,Democrat,80430,38.7,97.0,house
1200,Texas,District 23,Frank Lopez,False,False,Independent,11123,5.4,97.0,house
1201,Texas,District 23,Write-ins,False,False,N/A,0,0.0,97.0,house
1202,Texas,District 24,Beth Van Duyne,True,True,Republican,177121,59.8,99.0,house
1203,Texas,District 24,Jan McDowell,False,False,Democrat,119097,40.2,99.0,house
1204,Texas,District 24,Write-ins,False,False,N/A,0,0.0,99.0,house
1205,Texas,District 25,Roger Williams,True,True,Republican,184850,100.0,79.0,house
1206,Texas,District 25,Write-ins,False,False,N/A,0,0.0,79.0,house
1207,Texas,District 26,Michael Burgess,True,True,Republican,183594,69.3,99.0,house
1208,Texas,District 26,Mike Kolls,False,False,Libertarian,81366,30.7,99.0,house
1209,Texas,District 26,Write-ins,False,False,N/A,0,0.0,99.0,house
1210,Texas,District 27,Michael Cloud,True,True,Republican,133286,64.5,99.0,house
1211,Texas,District 27,Maclovio Perez,False,False,Democrat,73370,35.5,99.0,house
1212,Texas,District 27,Write-ins,False,False,N/A,0,0.0,99.0,house
1213,Texas,District 28,Henry Cuellar,True,True,Democrat,93393,56.6,87.0,house
1214,Texas,District 28,Cassy Garcia,False,False,Republican,71564,43.4,87.0,house
1215,Texas,District 28,Write-ins,False,False,N/A,0,0.0,87.0,house
1216,Texas,District 29,Sylvia Garcia,True,True,Democrat,142002,71.3,99.0,house
1217,Texas,District 29,Robert Schafranek,False,False,Republican,57096,28.7,99.0,house
1218,Texas,District 29,Write-ins,False,False,N/A,0,0.0,99.0,house
1219,Texas,District 30,Jasmine Crockett,False,True,Democrat,134241,74.9,87.0,house
1220,Texas,District 30,James Rodgers,False,False,Republican,39213,21.9,87.0,house
1221,Texas,District 30,Zachariah Manning,False,False,Independent,3814,2.1,87.0,house
1222,Texas,District 30,Phil Gray,False,False,Libertarian,1880,1.0,87.0,house
1223,Texas,District 30,Write-ins,False,False,N/A,2,0.1,87.0,house
1224,Texas,District 31,John Carter,True,True,Republican,185814,100.0,78.0,house
1225,Texas,District 31,Write-ins,False,False,N/A,0,0.0,78.0,house
1226,Texas,District 32,Colin Allred,True,True,Democrat,115391,65.3,91.0,house
1227,Texas,District 32,Antonio Swad,False,False,Republican,61272,34.7,91.0,house
1228,Texas,District 32,Write-ins,False,False,N/A,0,0.0,91.0,house
1229,Texas,District 33,Marc Veasey,True,True,Democrat,81764,72.0,82.0,house
1230,Texas,District 33,Patrick Gillespie,False,False,Republican,29099,25.6,82.0,house
1231,Texas,District 33,Ken Ashby,False,False,Libertarian,2736,2.4,82.0,house
1232,Texas,District 33,Write-ins,False,False,N/A,0,0.0,82.0,house
1233,Texas,District 34,Vicente Gonzalez,True,True,Democrat,70759,52.7,87.0,house
1234,Texas,District 34,Mayra Flores,True,False,Republican,59404,44.3,87.0,house
1235,Texas,District 34,Chris Royal,False,False,Independent,4076,3.0,87.0,house
1236,Texas,District 34,Write-ins,False,False,N/A,0,0.0,87.0,house
1237,Texas,District 35,Greg Casar,False,True,Democrat,129084,72.6,92.0,house
1238,Texas,District 35,Dan McQueen,False,False,Republican,48831,27.4,92.0,house
1239,Texas,District 35,Write-ins,False,False,N/A,0,0.0,92.0,house
1240,Texas,District 36,Brian Babin,True,True,Republican,145142,69.5,99.0,house
1241,Texas,District 36,Jon Haire,False,False,Democrat,63697,30.5,99.0,house
1242,Texas,District 36,Write-ins,False,False,N/A,0,0.0,99.0,house
1243,Texas,District 37,Lloyd Doggett,True,True,Democrat,219149,76.7,99.0,house
1244,Texas,District 37,Jenny Garcia Sharon,False,False,Republican,59879,21.0,99.0,house
1245,Texas,District 37,Clark Patterson,False,False,Libertarian,6329,2.2,99.0,house
1246,Texas,District 37,Write-ins,False,False,N/A,180,0.1,99.0,house
1247,Texas,District 38,Wesley Hunt,False,True,Republican,162992,63.0,99.0,house
1248,Texas,District 38,Duncan Klussmann,False,False,Democrat,91768,35.5,99.0,house
1249,Texas,District 38,Joel Dejean,False,False,Independent,3953,1.5,99.0,house
1250,Texas,District 38,Write-ins,False,False,N/A,0,0.0,99.0,house
1251,Utah,District 1,Blake Moore,True,True,Republican,174546,67.6,93.0,house
1252,Utah,District 1,Rick Jones,False,False,Democrat,83574,32.4,93.0,house
1253,Utah,District 1,Write-ins,False,False,N/A,0,0.0,93.0,house
1254,Utah,District 2,Chris Stewart,True,True,Republican,149966,60.8,92.0,house
1255,Utah,District 2,Nick Mitchell,False,False,Democrat,81211,32.9,92.0,house
1256,Utah,District 2,JayMac McFarland,False,False,United Utah,8211,3.3,92.0,house
1257,Utah,District 2,Cassie Easley,False,False,Constitution,7339,3.0,92.0,house
1258,Utah,District 2,Write-ins,False,False,N/A,0,0.0,92.0,house
1259,Utah,District 3,John Curtis,True,True,Republican,170631,65.4,91.0,house
1260,Utah,District 3,Glenn Wright,False,False,Democrat,74568,28.6,91.0,house
1261,Utah,District 3,Michael Stoddard,False,False,Libertarian,7474,2.9,91.0,house
1262,Utah,District 3,Daniel Cummings,False,False,Constitution,4485,1.7,91.0,house
1263,Utah,District 3,Aaron Heineman,False,False,Independent American,3696,1.4,91.0,house
1264,Utah,District 3,Write-ins,False,False,N/A,0,0.0,91.0,house
1265,Utah,District 4,Burgess Owens,True,True,Republican,140004,61.9,85.0,house
1266,Utah,District 4,Darlene McDonald,False,False,Democrat,71616,31.6,85.0,house
1267,Utah,District 4,January Walker,False,False,United Utah,14658,6.5,85.0,house
1268,Utah,District 4,Write-ins,False,False,N/A,9,0.1,85.0,house
1269,Vermont,Vermont at large,Becca Balint,False,True,Democrat,175502,62.5,97.0,house
1270,Vermont,Vermont at large,Liam Madden,False,False,Republican,78185,27.8,97.0,house
1271,Vermont,Vermont at large,Ericka Redic,False,False,Libertarian,12563,4.5,97.0,house
1272,Vermont,Vermont at large,Matt Druzba,False,False,Independent,5693,2.0,97.0,house
1273,Vermont,Vermont at large,Luke Talbot,False,False,Independent,4420,1.6,97.0,house
1274,Vermont,Vermont at large,Adam Ortiz,False,False,Independent,3371,1.2,97.0,house
1275,Vermont,Vermont at large,Write-ins,False,False,N/A,1043,0.4,97.0,house
1276,Virginia,District 1,Rob Wittman,True,True,Republican,197458,56.6,99.0,house
1277,Virginia,District 1,Herbert Jones,False,False,Democrat,147455,42.3,99.0,house
1278,Virginia,District 1,David Foster,False,False,Independent,3365,1.0,99.0,house
1279,Virginia,District 1,Write-ins,False,False,N/A,299,0.1,99.0,house
1280,Virginia,District 2,"Jen Kiggans
FLIP",False,True,Republican,153132,51.7,99.0,house
1281,Virginia,District 2,Elaine Luria,True,False,Democrat,142863,48.2,99.0,house
1282,Virginia,District 2,Write-ins,False,False,N/A,437,0.1,99.0,house
1283,Virginia,District 3,Bobby Scott,True,True,Democrat,137479,67.0,99.0,house
1284,Virginia,District 3,Terry Namkung,False,False,Republican,67045,32.7,99.0,house
1285,Virginia,District 3,Write-ins,False,False,N/A,529,0.3,99.0,house
1286,Virginia,District 4,Donald McEachin,True,True,Democrat,157156,63.9,99.0,house
1287,Virginia,District 4,Leon Benjamin,False,False,Republican,88136,35.9,99.0,house
1288,Virginia,District 4,Write-ins,False,False,N/A,519,0.2,99.0,house
1289,Virginia,District 5,Bob Good,True,True,Republican,176115,57.7,99.0,house
1290,Virginia,District 5,Josh Throneburg,False,False,Democrat,128566,42.1,99.0,house
1291,Virginia,District 5,Write-ins,False,False,N/A,558,0.2,99.0,house
1292,Virginia,District 6,Ben Cline,True,True,Republican,173112,64.5,99.0,house
1293,Virginia,District 6,Jennifer Lewis,False,False,Democrat,94875,35.3,99.0,house
1294,Virginia,District 6,Write-ins,False,False,N/A,456,0.2,99.0,house
1295,Virginia,District 7,Abigail Spanberger,True,True,Democrat,141698,52.0,99.0,house
1296,Virginia,District 7,Yesli Vega,False,False,Republican,130285,47.8,99.0,house
1297,Virginia,District 7,Write-ins,False,False,N/A,646,0.2,99.0,house
1298,Virginia,District 8,Donald Beyer,True,True,Democrat,196827,73.5,99.0,house
1299,Virginia,District 8,Karina Lipsman,False,False,Republican,66346,24.8,99.0,house
1300,Virginia,District 8,Teddy Fikre,False,False,Independent,4047,1.5,99.0,house
1301,Virginia,District 8,Write-ins,False,False,N/A,506,0.2,99.0,house
1302,Virginia,District 9,Morgan Griffith,True,True,Republican,181923,73.3,99.0,house
1303,Virginia,District 9,Taysha DeVaughan,False,False,Democrat,65732,26.5,99.0,house
1304,Virginia,District 9,Write-ins,False,False,N/A,495,0.2,99.0,house
1305,Virginia,District 10,Jennifer Wexton,True,True,Democrat,156872,53.2,99.0,house
1306,Virginia,District 10,Hung Cao,False,False,Republican,137779,46.7,99.0,house
1307,Virginia,District 10,Write-ins,False,False,N/A,453,0.2,99.0,house
1308,Virginia,District 11,Gerry Connolly,True,True,Democrat,193190,66.7,99.0,house
1309,Virginia,District 11,James Myles,False,False,Republican,95634,33.0,99.0,house
1310,Virginia,District 11,Write-ins,False,False,N/A,852,0.3,99.0,house
1311,Washington,District 1,Suzan DelBene,True,True,Democrat,172394,63.2,92.0,house
1312,Washington,District 1,Vincent Cavaleri,False,False,Republican,100231,36.7,92.0,house
1313,Washington,District 1,Write-ins,False,False,N/A,344,0.1,92.0,house
1314,Washington,District 2,Rick Larsen,True,True,Democrat,187014,60.8,93.0,house
1315,Washington,District 2,Dan Matthews,False,False,Republican,119965,39.0,93.0,house
1316,Washington,District 2,Write-ins,False,False,N/A,536,0.2,93.0,house
1317,Washington,District 3,"Marie Gluesenkamp Perez
FLIP",False,True,Democrat,157365,50.2,99.0,house
1318,Washington,District 3,Joe Kent,False,False,Republican,154097,49.2,99.0,house
1319,Washington,District 3,Write-ins,False,False,N/A,1767,0.6,99.0,house
1320,Washington,District 4,Dan Newhouse,True,True,Republican,136380,66.4,84.0,house
1321,Washington,District 4,Doug White,False,False,Democrat,64562,31.4,84.0,house
1322,Washington,District 4,Write-ins,False,False,N/A,4560,2.2,84.0,house
1323,Washington,District 5,Cathy McMorris Rodgers,True,True,Republican,168708,59.2,90.0,house
1324,Washington,District 5,Natasha Hill,False,False,Democrat,115391,40.5,90.0,house
1325,Washington,District 5,Write-ins,False,False,N/A,650,0.2,90.0,house
1326,Washington,District 6,Derek Kilmer,True,True,Democrat,191078,60.9,94.0,house
1327,Washington,District 6,Elizabeth Kreiselmaier,False,False,Republican,122423,39.0,94.0,house
1328,Washington,District 6,Write-ins,False,False,N/A,329,0.1,94.0,house
1329,Washington,District 7,Pramila Jayapal,True,True,Democrat,258567,85.2,88.0,house
1330,Washington,District 7,Cliff Moon,False,False,Republican,43554,14.4,88.0,house
1331,Washington,District 7,Write-ins,False,False,N/A,1335,0.4,88.0,house
1332,Washington,District 8,Kim Schrier,True,True,Democrat,163988,53.1,99.0,house
1333,Washington,District 8,Matt Larkin,False,False,Republican,144070,46.6,99.0,house
1334,Washington,District 8,Write-ins,False,False,N/A,1034,0.3,99.0,house
1335,Washington,District 9,Adam Smith,True,True,Democrat,151059,71.4,79.0,house
1336,Washington,District 9,Doug Basler,False,False,Republican,60137,28.4,79.0,house
1337,Washington,District 9,Write-ins,False,False,N/A,442,0.2,79.0,house
1338,Washington,District 10,Marilyn Strickland,True,True,Democrat,140158,56.6,86.0,house
1339,Washington,District 10,Keith Swank,False,False,Republican,106945,43.2,86.0,house
1340,Washington,District 10,Write-ins,False,False,N/A,379,0.2,86.0,house
1341,West Virginia,District 1,Carol Miller,True,True,Republican,151366,66.7,99.0,house
1342,West Virginia,District 1,Lacy Watson,False,False,Democrat,65358,28.8,99.0,house
1343,West Virginia,District 1,Belinda Fox-Spencer,False,False,Independent,10246,4.5,99.0,house
1344,West Virginia,District 1,Write-ins,False,False,N/A,22,0.1,99.0,house
1345,West Virginia,District 2,Alex Mooney,True,True,Republican,159896,65.6,99.0,house
1346,West Virginia,District 2,Barry Lee Wendell,False,False,Democrat,83831,34.4,99.0,house
1347,West Virginia,District 2,Write-ins,False,False,N/A,12,0.1,99.0,house
1348,Wisconsin,District 1,Bryan Steil,True,True,Republican,162562,54.0,99.0,house
1349,Wisconsin,District 1,Ann Roe,False,False,Democrat,135788,45.1,99.0,house
1350,Wisconsin,District 1,Charles Barman,False,False,Independent,2247,0.7,99.0,house
1351,Wisconsin,District 1,Write-ins,False,False,N/A,185,0.1,99.0,house
1352,Wisconsin,District 2,Mark Pocan,True,True,Democrat,268661,71.0,99.0,house
1353,Wisconsin,District 2,Erik Olsen,False,False,Republican,101855,26.9,99.0,house
1354,Wisconsin,District 2,Douglas Alexander,False,False,Independent,7675,2.0,99.0,house
1355,Wisconsin,District 2,Write-ins,False,False,N/A,26,0.1,99.0,house
1356,Wisconsin,District 3,"Derrick Van Orden
FLIP",False,True,Republican,164661,51.8,99.0,house
1357,Wisconsin,District 3,Brad Pfaff,False,False,Democrat,152939,48.1,99.0,house
1358,Wisconsin,District 3,Write-ins,False,False,N/A,246,0.1,99.0,house
1359,Wisconsin,District 4,Gwen Moore,True,True,Democrat,192226,75.3,99.0,house
1360,Wisconsin,District 4,Tim Rogers,False,False,Republican,57660,22.6,99.0,house
1361,Wisconsin,District 4,Robert Raymond,False,False,Independent,5165,2.0,99.0,house
1362,Wisconsin,District 4,Write-ins,False,False,N/A,233,0.1,99.0,house
1363,Wisconsin,District 5,Scott Fitzgerald,True,True,Republican,243718,64.4,99.0,house
1364,Wisconsin,District 5,Mike Van Someren,False,False,Democrat,134558,35.6,99.0,house
1365,Wisconsin,District 5,Write-ins,False,False,N/A,123,0.1,99.0,house
1366,Wisconsin,District 6,Glenn Grothman,True,True,Republican,239217,94.9,99.0,house
1367,Wisconsin,District 6,Write-ins,False,False,N/A,12895,5.1,99.0,house
1368,Wisconsin,District 7,Tom Tiffany,True,True,Republican,209215,61.9,99.0,house
1369,Wisconsin,District 7,Richard Ausman,False,False,Democrat,128879,38.1,99.0,house
